Date,Close
02/01/2004 23:58:00,"0,115788868"
05/01/2004 23:58:00,"0,114777432"
06/01/2004 23:58:00,"0,115528245"
07/01/2004 23:58:00,"0,11447919"
08/01/2004 23:58:00,"0,115056396"
09/01/2004 23:58:00,"0,116748"
12/01/2004 23:58:00,"0,115472216"
13/01/2004 23:58:00,"0,1164363"
14/01/2004 23:58:00,"0,113988106"
15/01/2004 23:58:00,"0,113867525"
16/01/2004 23:58:00,"0,115397225"
19/01/2004 23:58:00,"0,114496451"
20/01/2004 23:58:00,"0,112583093"
21/01/2004 23:58:00,"0,11385563"
22/01/2004 23:58:00,"0,113733542"
23/01/2004 23:58:00,"0,11261502"
26/01/2004 23:58:00,"0,11259074"
27/01/2004 23:58:00,"0,112880792"
28/01/2004 23:58:00,"0,11216218"
29/01/2004 23:58:00,"0,11374665"
30/01/2004 23:58:00,"0,113657822"
02/02/2004 23:58:00,"0,113687451"
03/02/2004 23:58:00,"0,1148811"
04/02/2004 23:58:00,"0,11512338"
05/02/2004 23:58:00,"0,113663056"
06/02/2004 23:58:00,"0,115095283"
09/02/2004 23:58:00,"0,114852"
10/02/2004 23:58:00,"0,115252864"
11/02/2004 23:58:00,"0,11561508"
12/02/2004 23:58:00,"0,11578283"
13/02/2004 23:58:00,"0,115703248"
16/02/2004 23:58:00,"0,11470803"
17/02/2004 23:58:00,"0,116093748"
18/02/2004 23:58:00,"0,114583614"
19/02/2004 23:58:00,"0,1147032"
20/02/2004 23:58:00,"0,113646128"
23/02/2004 23:58:00,"0,113764077"
24/02/2004 23:58:00,"0,11347542"
25/02/2004 23:58:00,"0,113694385"
26/02/2004 23:58:00,"0,112932952"
27/02/2004 23:58:00,"0,114255555"
01/03/2004 23:58:00,"0,114090741"
02/03/2004 23:58:00,"0,11319168"
03/03/2004 23:58:00,"0,114489125"
04/03/2004 23:58:00,"0,11388258"
05/03/2004 23:58:00,"0,114267656"
08/03/2004 23:58:00,"0,114018147"
09/03/2004 23:58:00,"0,113343335"
10/03/2004 23:58:00,"0,11335675"
11/03/2004 23:58:00,"0,115068863"
12/03/2004 23:58:00,"0,113741425"
15/03/2004 23:58:00,"0,11452263"
16/03/2004 23:58:00,"0,11461632"
17/03/2004 23:58:00,"0,114400755"
18/03/2004 23:58:00,"0,115644942"
19/03/2004 23:58:00,"0,114329998"
22/03/2004 23:58:00,"0,1150926"
23/03/2004 23:58:00,"0,114976144"
24/03/2004 23:58:00,"0,113103885"
25/03/2004 23:58:00,"0,112678909"
26/03/2004 23:58:00,"0,11259038"
29/03/2004 23:58:00,"0,113311107"
30/03/2004 23:58:00,"0,11354805"
31/03/2004 23:58:00,"0,114762435"
01/04/2004 23:58:00,"0,115210395"
02/04/2004 23:58:00,"0,112735194"
05/04/2004 23:58:00,"0,111490737"
06/04/2004 23:58:00,"0,112567821"
07/04/2004 23:58:00,"0,115130136"
08/04/2004 23:58:00,"0,114863816"
13/04/2004 23:58:00,"0,11623854"
14/04/2004 23:58:00,"0,114655356"
15/04/2004 23:58:00,"0,115176334"
16/04/2004 23:58:00,"0,114036714"
19/04/2004 23:58:00,"0,114417768"
20/04/2004 23:58:00,"0,114117612"
21/04/2004 23:58:00,"0,114603624"
22/04/2004 23:58:00,"0,114794875"
23/04/2004 23:58:00,"0,115130455"
26/04/2004 23:58:00,"0,114371424"
27/04/2004 23:58:00,"0,11581639"
28/04/2004 23:58:00,"0,114004676"
29/04/2004 23:58:00,"0,11381154"
30/04/2004 23:58:00,"0,111829577"
03/05/2004 23:58:00,"0,112304907"
04/05/2004 23:58:00,"0,1131779"
05/05/2004 23:58:00,"0,11342604"
06/05/2004 23:58:00,"0,113744059"
07/05/2004 23:58:00,"0,111707043"
10/05/2004 23:58:00,"0,109926531"
11/05/2004 23:58:00,"0,111354378"
12/05/2004 23:58:00,"0,110690136"
13/05/2004 23:58:00,"0,11102023"
14/05/2004 23:58:00,"0,111027226"
17/05/2004 23:58:00,"0,111572448"
18/05/2004 23:58:00,"0,11100189"
19/05/2004 23:58:00,"0,11187246"
21/05/2004 23:58:00,"0,112245543"
24/05/2004 23:58:00,"0,111582836"
25/05/2004 23:58:00,"0,11177186"
26/05/2004 23:58:00,"0,111731517"
27/05/2004 23:58:00,"0,113123402"
28/05/2004 23:58:00,"0,11359672"
01/06/2004 23:58:00,"0,113660725"
02/06/2004 23:58:00,"0,112885888"
03/06/2004 23:58:00,"0,11283668"
04/06/2004 23:58:00,"0,112657793"
